N,E,k
9024,8190,13
9025,8190,13
9026,8190,13
9027,8190,13
9028,8190,13
9029,8190,13
9030,8190,13
9031,8190,13
9032,8190,13
9033,8190,13
9034,8190,13
9035,8190,13
9036,8190,13
9037,8190,13
9038,8190,13
9039,8190,13
9040,8190,13
9041,8190,13
9042,8190,13
9043,8190,13
9044,8190,13
9045,8190,13
9046,8190,13
9047,8190,13
9048,8190,13
9049,8190,13
9050,8190,13
9051,8190,13
9052,8190,13
9053,8190,13
9054,8190,13
9055,8190,13
9056,8190,13
9057,8190,13
9058,8190,13
9059,8190,13
9060,8190,13
9061,8190,13
9062,8190,13
9063,8190,13
9064,8190,13
9065,8190,13
9066,8190,13
9067,8190,13
9068,8190,13
9069,8190,13
9070,8190,13
9071,8190,13
9072,8190,13
9073,8190,13
9074,8190,13
9075,8190,13
9076,8190,13
9077,8190,13
9078,8190,13
9079,8190,13
9080,8190,13
9081,8190,13
9082,8190,13
9083,8190,13
9084,8190,13
9085,8190,13
9086,8190,13
9087,8190,13
9088,8190,13
9089,8190,13
9090,8190,13
9091,8190,13
9092,8190,13
9093,8190,13
9094,8190,13
9095,8190,13
9096,8190,13
9097,8190,13
9098,8190,13
9099,8190,13
9100,8190,13
9101,8190,13
9102,8190,13
9103,8190,13
9104,8190,13
9105,8190,13
9106,8190,13
9107,8190,13
9108,8190,13
9109,8190,13
9110,8190,13
9111,8190,13
9112,8190,13
9113,8190,13
9114,8190,13
9115,8190,13
9116,8190,13
9117,8190,13
9118,8190,13
9119,8190,13
9120,8190,13
9121,8190,13
9122,8190,13
9123,8190,13
9124,8190,13
9125,8190,13
9126,8190,13
9127,8190,13
9128,8190,13
9129,8190,13
9130,8190,13
9131,8190,13
9132,8190,13
9133,8190,13
9134,8190,13
9135,8190,13
9136,8190,13
9137,8190,13
9138,8190,13
9139,8190,13
9140,8190,13
9141,8190,13
9142,8190,13
9143,8190,13
9144,8190,13
9145,8190,13
9146,8190,13
9147,8190,13
9148,8190,13
9149,8190,13
9150,8190,13
9151,8190,13
9152,8190,13
9153,8190,13
9154,8190,13
9155,8190,13
9156,8190,13
9157,8190,13
9158,8190,13
9159,8190,13
9160,8190,13
9161,8190,13
9162,8190,13
9163,8190,13
9164,8190,13
9165,8190,13
9166,8190,13
9167,8190,13
9168,8190,13
9169,8190,13
9170,8190,13
9171,8190,13
9172,8190,13
9173,8190,13
9174,8190,13
9175,8190,13
9176,8190,13
9177,8190,13
9178,8190,13
9179,8190,13
9180,8190,13
9181,8190,13
9182,8190,13
9183,8190,13
9184,8190,13
9185,8190,13
9186,8190,13
9187,8190,13
9188,8190,13
9189,8190,13
9190,8190,13
9191,8190,13
9192,8190,13
9193,8190,13
9194,8190,13
9195,8190,13
9196,8190,13
9197,8190,13
9198,8190,13
9199,8190,13
9200,8190,13
9201,8190,13
9202,8190,13
9203,8190,13
9204,8190,13
9205,8190,13
9206,8190,13
9207,8190,13
9208,8190,13
9209,8190,13
9210,8190,13
9211,8190,13
9212,8190,13
9213,8190,13
9214,8190,13
9215,8190,13
9216,8190,13
9217,8190,13
9218,8190,13
9219,8190,13
9220,8190,13
9221,8190,13
9222,8190,13
9223,8190,13
9224,8190,13
9225,8190,13
9226,8190,13
9227,8190,13
9228,8190,13
9229,8190,13
9230,8190,13
9231,8190,13
9232,8190,13
9233,8190,13
9234,8190,13
9235,8190,13
9236,8190,13
9237,8190,13
9238,8190,13
9239,8190,13
9240,8190,13
9241,8190,13
9242,8190,13
9243,8190,13
9244,8190,13
9245,8190,13
9246,8190,13
9247,8190,13
9248,8190,13
9249,8190,13
9250,8190,13
9251,8190,13
9252,8190,13
9253,8190,13
9254,8190,13
9255,8190,13
9256,8190,13
9257,8190,13
9258,8190,13
9259,8190,13
9260,8190,13
9261,8190,13
9262,8190,13
9263,8190,13
9264,8190,13
9265,8190,13
9266,8190,13
9267,8190,13
9268,8190,13
9269,8190,13
9270,8190,13
9271,8190,13
9272,8190,13
9273,8190,13
9274,8190,13
9275,8190,13
9276,8190,13
9277,8190,13
9278,8190,13
9279,8190,13
9280,8190,13
9281,8190,13
9282,8190,13
9283,8190,13
9284,8190,13
9285,8190,13
9286,8190,13
9287,8190,13
9288,8190,13
9289,8190,13
9290,8190,13
9291,8190,13
9292,8190,13
9293,8190,13
9294,8190,13
9295,8190,13
9296,8190,13
9297,8190,13
9298,8190,13
9299,8190,13
9300,8190,13
9301,8190,13
9302,8190,13
9303,8190,13
9304,8190,13
9305,8190,13
9306,8190,13
9307,8190,13
9308,8190,13
9309,8190,13
9310,8190,13
9311,8190,13
9312,8190,13
9313,8190,13
9314,8190,13
9315,8190,13
9316,8190,13
9317,8190,13
9318,8190,13
9319,8190,13
9320,8190,13
9321,8190,13
9322,8190,13
9323,8190,13
9324,8190,13
9325,8190,13
9326,8190,13
9327,8190,13
9328,8190,13
9329,8190,13
9330,8190,13
9331,8190,13
9332,8190,13
9333,8190,13
9334,8190,13
9335,8190,13
9336,8190,13
9337,8190,13
9338,8190,13
9339,8190,13
9340,8190,13
9341,8190,13
9342,8190,13
9343,8190,13
9344,8190,13
9345,8190,13
9346,8190,13
9347,8190,13
9348,8190,13
9349,8190,13
9350,8190,13
9351,8190,13
9352,8190,13
9353,8190,13
9354,8190,13
9355,8190,13
9356,8190,13
9357,8190,13
9358,8190,13
9359,8190,13
9360,8190,13
9361,8190,13
9362,8190,13
9363,8190,13
9364,8190,13
9365,8190,13
9366,8190,13
9367,8190,13
9368,8190,13
9369,8190,13
9370,8190,13
9371,8190,13
9372,8190,13
9373,8190,13
9374,8190,13
9375,8190,13
9376,8190,13
9377,8190,13
9378,8190,13
9379,8190,13
9380,8190,13
9381,8190,13
9382,8190,13
9383,8190,13
9384,8190,13
9385,8190,13
9386,8190,13
9387,8190,13
9388,8190,13
9389,8190,13
9390,8190,13
9391,8190,13
9392,8190,13
9393,8190,13
9394,8190,13
9395,8190,13
9396,8190,13
9397,8190,13
9398,8190,13
9399,8190,13
9400,8190,13
9401,8190,13
9402,8190,13
9403,8190,13
9404,8190,13
9405,8190,13
9406,8190,13
9407,8190,13
9408,8190,13
9409,8190,13
9410,8190,13
9411,8190,13
9412,8190,13
9413,8190,13
9414,8190,13
9415,8190,13
9416,8190,13
9417,8190,13
9418,8190,13
9419,8190,13
9420,8190,13
9421,8190,13
9422,8190,13
9423,8190,13
9424,8190,13
9425,8190,13
9426,8190,13
9427,8190,13
9428,8190,13
9429,8190,13
9430,8190,13
9431,8190,13
9432,8190,13
9433,8190,13
9434,8190,13
9435,8190,13
9436,8190,13
9437,8190,13
9438,8190,13
9439,8190,13
9440,8190,13
9441,8190,13
9442,8190,13
9443,8190,13
9444,8190,13
9445,8190,13
9446,8190,13
9447,8190,13
9448,8190,13
9449,8190,13
9450,8190,13
9451,8190,13
9452,8190,13
9453,8190,13
9454,8190,13
9455,8190,13
9456,8190,13
9457,8190,13
9458,8190,13
9459,8190,13
9460,8190,13
9461,8190,13
9462,8190,13
9463,8190,13
9464,8190,13
9465,8190,13
9466,8190,13
9467,8190,13
9468,8190,13
9469,8190,13
9470,8190,13
9471,8190,13
9472,8190,13
9473,8190,13
9474,8190,13
9475,8190,13
9476,8190,13
9477,8190,13
9478,8190,13
9479,8190,13
9480,8190,13
9481,8190,13
9482,8190,13
9483,8190,13
9484,8190,13
9485,8190,13
9486,8190,13
9487,8190,13
9488,8190,13
9489,8190,13
9490,8190,13
9491,8190,13
9492,8190,13
9493,8190,13
9494,8190,13
9495,8190,13
9496,8190,13
9497,8190,13
9498,8190,13
9499,8190,13
9500,8190,13
9501,8190,13
9502,8190,13
9503,8190,13
9504,8190,13
9505,8190,13
9506,8190,13
9507,8190,13
9508,8190,13
9509,8190,13
9510,8190,13
9511,8190,13
9512,8190,13
9513,8190,13
9514,8190,13
9515,8190,13
9516,8190,13
9517,8190,13
9518,8190,13
9519,8190,13
9520,8190,13
9521,8190,13
9522,8190,13
9523,8190,13
9524,8190,13
9525,8190,13
9526,8190,13
9527,8190,13
9528,8190,13
9529,8190,13
9530,8190,13
9531,8190,13
9532,8190,13
9533,8190,13
9534,8190,13
9535,8190,13
9536,8190,13
9537,8190,13
9538,8190,13
9539,8190,13
9540,8190,13
9541,8190,13
9542,8190,13
9543,8190,13
9544,8190,13
9545,8190,13
9546,8190,13
9547,8190,13
9548,8190,13
9549,8190,13
9550,8190,13
9551,8190,13
9552,8190,13
9553,8190,13
9554,8190,13
9555,8190,13
9556,8190,13
9557,8190,13
9558,8190,13
9559,8190,13
9560,8190,13
9561,8190,13
9562,8190,13
9563,8190,13
9564,8190,13
9565,8190,13
9566,8190,13
9567,8190,13
9568,8190,13
9569,8190,13
9570,8190,13
9571,8190,13
9572,8190,13
9573,8190,13
9574,8190,13
9575,8190,13
9576,8190,13
9577,8190,13
9578,8190,13
9579,8190,13
9580,8190,13
9581,8190,13
9582,8190,13
9583,8190,13
9584,8190,13
9585,8190,13
9586,8190,13
9587,8190,13
9588,8190,13
9589,8190,13
9590,8190,13
9591,8190,13
9592,8190,13
9593,8190,13
9594,8190,13
9595,8190,13
9596,8190,13
9597,8190,13
9598,8190,13
9599,8190,13
9600,8190,13
9601,8190,13
9602,8190,13
9603,8190,13
9604,8190,13
9605,8190,13
9606,8190,13
9607,8190,13
9608,8190,13
9609,8190,13
9610,8190,13
9611,8190,13
9612,8190,13
9613,8190,13
9614,8190,13
9615,8190,13
9616,8190,13
9617,8190,13
9618,8190,13
9619,8190,13
9620,8190,13
9621,8190,13
9622,8190,13
9623,8190,13
9624,8190,13
9625,8190,13
9626,8190,13
9627,8190,13
9628,8190,13
9629,8190,13
9630,8190,13
9631,8190,13
9632,8190,13
9633,8190,13
9634,8190,13
9635,8190,13
9636,8190,13
9637,8190,13
9638,8190,13
9639,8190,13
9640,8190,13
9641,8190,13
9642,8190,13
9643,8190,13
9644,8190,13
9645,8190,13
9646,8190,13
9647,8190,13
9648,8190,13
9649,8190,13
9650,8190,13
9651,8190,13
9652,8190,13
9653,8190,13
9654,8190,13
9655,8190,13
9656,8190,13
9657,8190,13
9658,8190,13
9659,8190,13
9660,8190,13
9661,8190,13
9662,8190,13
9663,8190,13
9664,8190,13
9665,8190,13
9666,8190,13
9667,8190,13
9668,8190,13
9669,8190,13
9670,8190,13
9671,8190,13
9672,8190,13
9673,8190,13
9674,8190,13
9675,8190,13
9676,8190,13
9677,8190,13
9678,8190,13
9679,8190,13
9680,8190,13
9681,8190,13
9682,8190,13
9683,8190,13
9684,8190,13
9685,8190,13
9686,8190,13
9687,8190,13
9688,8190,13
9689,8190,13
9690,8190,13
9691,8190,13
9692,8190,13
9693,8190,13
9694,8190,13
9695,8190,13
9696,8190,13
9697,8190,13
9698,8190,13
9699,8190,13
9700,8190,13
9701,8190,13
9702,8190,13
9703,8190,13
9704,8190,13
9705,8190,13
9706,8190,13
9707,8190,13
9708,8190,13
9709,8190,13
9710,8190,13
9711,8190,13
9712,8190,13
9713,8190,13
9714,8190,13
9715,8190,13
9716,8190,13
9717,8190,13
9718,8190,13
9719,8190,13
9720,8190,13
9721,8190,13
9722,8190,13
9723,8190,13
9724,8190,13
9725,8190,13
9726,8190,13
9727,8190,13
9728,8190,13
9729,8190,13
9730,8190,13
9731,8190,13
9732,8190,13
9733,8190,13
9734,8190,13
9735,8190,13
9736,8190,13
9737,8190,13
9738,8190,13
9739,8190,13
9740,8190,13
9741,8190,13
9742,8190,13
9743,8190,13
9744,8190,13
9745,8190,13
9746,8190,13
9747,8190,13
9748,8190,13
9749,8190,13
9750,8190,13
9751,8190,13
9752,8190,13
9753,8190,13
9754,8190,13
9755,8190,13
9756,8190,13
9757,8190,13
9758,8190,13
9759,8190,13
9760,8190,13
9761,8190,13
9762,8190,13
9763,8190,13
9764,8190,13
9765,8190,13
9766,8190,13
9767,8190,13
9768,8190,13
9769,8190,13
9770,8190,13
9771,8190,13
9772,8190,13
9773,8190,13
9774,8190,13
9775,8190,13
9776,8190,13
9777,8190,13
9778,8190,13
9779,8190,13
9780,8190,13
9781,8190,13
9782,8190,13
9783,8190,13
9784,8190,13
9785,8190,13
9786,8190,13
9787,8190,13
9788,8190,13
9789,8190,13
9790,8190,13
9791,8190,13
9792,8190,13
9793,8190,13
9794,8190,13
9795,8190,13
9796,8190,13
9797,8190,13
9798,8190,13
9799,8190,13
9800,8190,13
9801,8190,13
9802,8190,13
9803,8190,13
9804,8190,13
9805,8190,13
9806,8190,13
9807,8190,13
9808,8190,13
9809,8190,13
9810,8190,13
9811,8190,13
9812,8190,13
9813,8190,13
9814,8190,13
9815,8190,13
9816,8190,13
9817,8190,13
9818,8190,13
9819,8190,13
9820,8190,13
9821,8190,13
9822,8190,13
9823,8190,13
9824,8190,13
9825,8190,13
9826,8190,13
9827,8190,13
9828,8190,13
9829,8190,13
9830,8190,13
9831,8190,13
9832,8190,13
9833,8190,13
9834,8190,13
9835,8190,13
9836,8190,13
9837,8190,13
9838,8190,13
9839,8190,13
9840,8190,13
9841,8190,13
9842,8190,13
9843,8190,13
9844,8190,13
9845,8190,13
9846,8190,13
9847,8190,13
9848,8190,13
9849,8190,13
9850,8190,13
9851,8190,13
9852,8190,13
9853,8190,13
9854,8190,13
9855,8190,13
9856,8190,13
9857,8190,13
9858,8190,13
9859,8190,13
9860,8190,13
9861,8190,13
9862,8190,13
9863,8190,13
9864,8190,13
9865,8190,13
9866,8190,13
9867,8190,13
9868,8190,13
9869,8190,13
9870,8190,13
9871,8190,13
9872,8190,13
9873,8190,13
9874,8190,13
9875,8190,13
9876,8190,13
9877,8190,13
9878,8190,13
9879,8190,13
9880,8190,13
9881,8190,13
9882,8190,13
9883,8190,13
9884,8190,13
9885,8190,13
9886,8190,13
9887,8190,13
9888,8190,13
9889,8190,13
9890,8190,13
9891,8190,13
9892,8190,13
9893,8190,13
9894,8190,13
9895,8190,13
9896,8190,13
9897,8190,13
9898,8190,13
9899,8190,13
9900,8190,13
9901,8190,13
9902,8190,13
9903,8190,13
9904,8190,13
9905,8190,13
9906,8190,13
9907,8190,13
9908,8190,13
9909,8190,13
9910,8190,13
9911,8190,13
9912,8190,13
9913,8190,13
9914,8190,13
9915,8190,13
9916,8190,13
9917,8190,13
9918,8190,13
9919,8190,13
9920,8190,13
9921,8190,13
9922,8190,13
9923,8190,13
9924,8190,13
9925,8190,13
9926,8190,13
9927,8190,13
9928,8190,13
9929,8190,13
9930,8190,13
9931,8190,13
9932,8190,13
9933,8190,13
9934,8190,13
9935,8190,13
9936,8190,13
9937,8190,13
9938,8190,13
9939,8190,13
9940,8190,13
9941,8190,13
9942,8190,13
9943,8190,13
9944,8190,13
9945,8190,13
9946,8190,13
9947,8190,13
9948,8190,13
9949,8190,13
9950,8190,13
9951,8190,13
9952,8190,13
9953,8190,13
9954,8190,13
9955,8190,13
9956,8190,13
9957,8190,13
9958,8190,13
9959,8190,13
9960,8190,13
9961,8190,13
9962,8190,13
9963,8190,13
9964,8190,13
9965,8190,13
9966,8190,13
9967,8190,13
9968,8190,13
9969,8190,13
9970,8190,13
9971,8190,13
9972,8190,13
9973,8190,13
9974,8190,13
9975,8190,13
9976,8190,13
9977,8190,13
9978,8190,13
9979,8190,13
9980,8190,13
9981,8190,13
9982,8190,13
9983,8190,13
9984,8190,13
9985,8190,13
9986,8190,13
9987,8190,13
9988,8190,13
9989,8190,13
9990,8190,13
9991,8190,13
9992,8190,13
9993,8190,13
9994,8190,13
9995,8190,13
9996,8190,13
9997,8190,13
9998,8190,13
9999,8190,13
10000,8190,13
