N,removed,diff,iterations
1000,4003,2008,1135908
1000,3961,2008,1134251
1000,3869,2008,1127830
1000,3982,2008,1136258
1000,3961,2008,1134078
1000,3889,2008,1129095
1000,3973,2008,1135617
1000,4014,2008,1137738
1000,3840,2008,1126005
1000,3916,2008,1132122
1000,3957,2008,1133887
1000,3981,2008,1136386
1000,3975,2008,1134856
1000,4008,2008,1138409
1000,3910,2008,1131093
1000,3946,2008,1133578
1000,3894,2008,1130359
1000,3940,2008,1134098
1000,3930,2008,1132764
1000,3959,2008,1134877
1000,3976,2008,1136742
1000,3954,2008,1134098
1000,4008,2008,1136795
1000,3885,2008,1130012
1000,3884,2008,1130572
1000,4029,2008,1139546
1000,3845,2008,1127840
1000,3982,2008,1136722
1000,3925,2008,1132635
1000,3891,2008,1130474
1000,3912,2008,1131438
1000,3894,2008,1130459
1000,4016,2008,1138885
1000,3976,2008,1135500
1000,3982,2008,1135747
1000,3892,2008,1130394
1000,3932,2008,1132127
1000,4021,2008,1136671
1000,3953,2008,1133756
1000,4017,2008,1137241
1000,3999,2008,1137309
1000,3935,2008,1132953
1000,3948,2008,1133339
1000,3897,2008,1130841
1000,3993,2008,1137352
1000,3947,2008,1133475
1000,3915,2008,1131110
1000,3978,2008,1136153
1000,3919,2008,1131204
1000,3917,2008,1132219
1000,3856,2008,1127991
1000,3979,2008,1135174
1000,4011,2008,1137431
1000,3936,2008,1134035
1000,3933,2008,1133418
1000,3916,2008,1133011
1000,3990,2008,1136924
1000,3926,2008,1131986
1000,3946,2008,1133158
1000,3896,2008,1131165
1000,3877,2008,1129182
1000,3896,2008,1130925
1000,3848,2008,1128198
1000,3920,2008,1132090
1000,3933,2008,1133063
1000,3968,2008,1135176
1000,4027,2008,1138010
1000,3941,2008,1132605
1000,4025,2008,1137754
1000,3883,2008,1130836
1000,3945,2008,1133746
1000,3916,2008,1132458
1000,3924,2008,1132136
1000,3907,2008,1131239
1000,4006,2008,1136714
1000,3846,2008,1127508
1000,4021,2008,1137730
1000,3986,2008,1136961
1000,3963,2008,1135669
1000,3915,2008,1131933
1000,3894,2008,1131088
1000,3947,2008,1133249
1000,3964,2008,1134028
1000,3951,2008,1133178
1000,3963,2008,1134115
1000,3944,2008,1133271
1000,3984,2008,1135776
1000,3926,2008,1132472
1000,3918,2008,1131407
1000,3908,2008,1132057
1000,3950,2008,1133949
1000,3886,2008,1130095
1000,3930,2008,1132386
1000,3959,2008,1134268
1000,3916,2008,1131570
1000,3974,2008,1135062
1000,3956,2008,1134158
1000,3987,2008,1136845
1000,3975,2008,1135768
1000,4030,2008,1137931
1000,3964,2008,1134567
1000,3930,2008,1132861
1000,3961,2008,1135157
1000,3924,2008,1132182
1000,3993,2008,1136116
1000,3990,2008,1136666
1000,3960,2008,1134232
1000,3930,2008,1133049
1000,3898,2008,1130488
1000,3918,2008,1131676
1000,4010,2008,1136963
1000,3960,2008,1134352
1000,3927,2008,1132251
1000,3909,2008,1131468
1000,3886,2008,1129513
1000,3956,2008,1133511
1000,3956,2008,1134342
1000,3902,2008,1131199
1000,3996,2008,1137029
1000,4030,2008,1138925
1000,3898,2008,1130682
1000,3996,2008,1137367
1000,3919,2008,1132302
1000,3882,2008,1129121
1000,3959,2008,1134243
1000,3973,2008,1134468
1000,4004,2008,1137706
1000,3993,2008,1136447
1000,4000,2008,1137213
1000,3957,2008,1133879
1000,3910,2008,1131640
1000,3962,2008,1135156
1000,3877,2008,1129630
1000,4019,2008,1138721
1000,3946,2008,1133257
1000,3947,2008,1133492
1000,3865,2008,1128496
1000,3906,2008,1130561
1000,3908,2008,1131802
1000,3934,2008,1133401
1000,3909,2008,1130814
1000,3918,2008,1131749
1000,3973,2008,1135108
1000,3934,2008,1133182
1000,3936,2008,1132489
1000,3914,2008,1132536
1000,3927,2008,1132288
1000,3938,2008,1133001
1000,3952,2008,1134385
1000,3942,2008,1133732
1000,3935,2008,1132799
1000,3953,2008,1134599
1000,4004,2008,1136065
1000,3959,2008,1134037
1000,3923,2008,1131863
1000,3904,2008,1130642
1000,3928,2008,1133132
1000,3923,2008,1132658
1000,4001,2008,1136956
1000,3988,2008,1135644
1000,3940,2008,1133276
1000,3937,2008,1133382
1000,3906,2008,1130540
1000,3975,2008,1134890
1000,3904,2008,1131313
1000,3985,2008,1136307
1000,3840,2008,1127015
1000,3970,2008,1135651
1000,3920,2008,1132374
1000,3970,2008,1134457
1000,3870,2008,1128575
1000,4036,2008,1138407
1000,3879,2008,1129930
1000,3949,2008,1134020
1000,3962,2008,1133847
1000,4025,2008,1138318
1000,3894,2008,1131300
1000,3935,2008,1131521
1000,3972,2008,1136088
1000,3954,2008,1134191
1000,3880,2008,1128790
1000,3879,2008,1129899
1000,3938,2008,1133180
1000,3967,2008,1134977
1000,3948,2008,1134429
1000,3946,2008,1134058
1000,3957,2008,1134385
1000,3945,2008,1133236
1000,3985,2008,1135335
1000,3907,2008,1132075
1000,3989,2008,1136010
1000,3993,2008,1136233
1000,4018,2008,1137548
1000,3935,2008,1133355
1000,3985,2008,1135250
1000,3903,2008,1131278
1000,3988,2008,1135447
1000,3975,2008,1135493
1000,4021,2008,1138223
1000,3959,2008,1135030
1000,3950,2008,1133594
1000,3972,2008,1136237
1000,3937,2008,1133328
1000,3927,2008,1133056
1000,3850,2008,1127341
1000,3951,2008,1132862
1000,3959,2008,1134795
1000,3964,2008,1134600
1000,3803,2008,1124696
1000,3916,2008,1131937
1000,3927,2008,1131893
1000,3897,2008,1130838
1000,3909,2008,1131452
1000,3914,2008,1131366
1000,3912,2008,1130564
1000,3844,2008,1128151
1000,3899,2008,1130649
1000,3969,2008,1134557
1000,3903,2008,1131147
1000,3892,2008,1130955
1000,3943,2008,1133575
1000,3986,2008,1136978
1000,3931,2008,1131728
1000,3969,2008,1134904
1000,3902,2008,1130882
1000,3938,2008,1133675
1000,3918,2008,1131683
1000,3821,2008,1126248
1000,3940,2008,1133123
1000,3890,2008,1130346
1000,3986,2008,1136833
1000,4030,2008,1138917
1000,3944,2008,1133789
1000,3934,2008,1133240
1000,3930,2008,1132534
1000,3890,2008,1131015
1000,3959,2008,1134170
1000,3887,2008,1129585
1000,3878,2008,1130002
1000,3881,2008,1129887
1000,3918,2008,1131690
1000,3960,2008,1134853
1000,3990,2008,1135803
1000,3892,2008,1129719
1000,3942,2008,1133008
1000,3916,2008,1131790
1000,3899,2008,1130753
1000,3959,2008,1133802
1000,3920,2008,1133719
1000,3902,2008,1130998
1000,3968,2008,1134654
1000,3922,2008,1131798
1000,3940,2008,1133587
1000,3891,2008,1130074
1000,3971,2008,1134920
1000,3973,2008,1136415
1000,3930,2008,1131956
1000,3909,2008,1131159
1000,3883,2008,1129901
1000,3939,2008,1133577
1000,3993,2008,1135885
1000,4046,2008,1139855
1000,3891,2008,1129435
1000,3945,2008,1133077
1000,3959,2008,1134536
1000,3917,2008,1132453
1000,4014,2008,1138245
1000,3968,2008,1134555
1000,3923,2008,1132591
1000,3884,2008,1129887
1000,3860,2008,1129249
1000,3946,2008,1134096
1000,3932,2008,1131844
1000,3881,2008,1129600
1000,4034,2008,1139719
1000,3898,2008,1130768
1000,3921,2008,1132359
1000,3931,2008,1131902
1000,3964,2008,1134948
1000,3924,2008,1132628
1000,3933,2008,1131837
1000,3970,2008,1134696
1000,4009,2008,1137943
1000,3957,2008,1134270
1000,3916,2008,1130970
1000,3977,2008,1136312
1000,3968,2008,1135006
1000,3873,2008,1128797
1000,3959,2008,1133754
1000,3930,2008,1132350
1000,3941,2008,1132605
1000,3865,2008,1129518
1000,3890,2008,1131081
1000,3957,2008,1133746
1000,4016,2008,1138178
1000,3967,2008,1134238
1000,3919,2008,1131550
1000,4091,2008,1142921
1000,3907,2008,1130921
1000,3889,2008,1130035
1000,3965,2008,1134900
1000,3865,2008,1129336
1000,3909,2008,1131129
1000,3885,2008,1130934
1000,3885,2008,1129553
1000,4041,2008,1139162
1000,3929,2008,1133256
1000,3938,2008,1133075
1000,3905,2008,1130927
1000,3913,2008,1132168
1000,4004,2008,1136837
1000,3906,2008,1131819
1000,3917,2008,1131076
1000,3940,2008,1132259
1000,3898,2008,1130852
1000,3946,2008,1133806
1000,3922,2008,1131833
1000,3931,2008,1131817
1000,3942,2008,1133768
1000,3881,2008,1129240
1000,3953,2008,1133292
1000,3993,2008,1137468
1000,3949,2008,1134016
1000,3905,2008,1132339
1000,4013,2008,1137629
1000,3895,2008,1130372
1000,3972,2008,1135967
1000,3968,2008,1134963
1000,3994,2008,1135901
1000,3937,2008,1132001
1000,3868,2008,1129469
1000,3901,2008,1131499
1000,3975,2008,1135553
1000,3969,2008,1135782
1000,3949,2008,1133535
1000,3913,2008,1132040
1000,3880,2008,1130094
1000,3930,2008,1132561
1000,3919,2008,1131884
1000,3885,2008,1129700
1000,3951,2008,1134690
1000,3895,2008,1130952
1000,3909,2008,1130862
1000,3875,2008,1128654
1000,3950,2008,1134257
1000,3936,2008,1132709
1000,3980,2008,1134944
1000,4001,2008,1136397
1000,4007,2008,1137059
1000,3971,2008,1136347
1000,3998,2008,1137588
1000,3986,2008,1135396
1000,3975,2008,1136197
1000,3968,2008,1134952
1000,3931,2008,1132250
1000,3972,2008,1135951
1000,3895,2008,1131332
1000,3952,2008,1134901
1000,3934,2008,1133069
1000,3939,2008,1133340
1000,4016,2008,1137206
1000,3888,2008,1130347
1000,3942,2008,1133265
1000,3857,2008,1128039
1000,3908,2008,1131037
1000,3908,2008,1131563
1000,4030,2008,1138502
1000,3905,2008,1130778
1000,3906,2008,1131701
1000,3955,2008,1133578
1000,3958,2008,1133127
1000,3907,2008,1130437
1000,3933,2008,1132927
1000,3958,2008,1133838
1000,3997,2008,1136028
1000,3832,2008,1126701
1000,3973,2008,1136818
1000,3889,2008,1130035
1000,3973,2008,1134517
1000,3895,2008,1131334
1000,3958,2008,1134497
1000,3998,2008,1136793
1000,3944,2008,1132669
1000,3841,2008,1126693
1000,3969,2008,1135161
1000,3909,2008,1131025
1000,3919,2008,1131646
1000,3901,2008,1130309
1000,3957,2008,1133665
1000,3983,2008,1136003
1000,3930,2008,1132270
1000,3978,2008,1136151
1000,3837,2008,1128053
1000,3989,2008,1136473
1000,3992,2008,1137629
1000,3930,2008,1132725
1000,4016,2008,1138422
1000,3942,2008,1132534
1000,3944,2008,1132837
1000,3952,2008,1133799
1000,3877,2008,1129361
1000,4015,2008,1136511
1000,3996,2008,1136166
1000,3920,2008,1132427
1000,3897,2008,1130257
1000,3941,2008,1132435
1000,3933,2008,1131987
1000,3909,2008,1131243
1000,3903,2008,1131045
1000,3901,2008,1132263
1000,3805,2008,1124714
1000,3927,2008,1132594
1000,3896,2008,1130000
1000,3998,2008,1136590
1000,3930,2008,1131950
1000,3841,2008,1127890
1000,3937,2008,1133069
1000,4038,2008,1140235
1000,4000,2008,1136384
1000,3926,2008,1132980
1000,3985,2008,1136251
1000,4001,2008,1137138
1000,3893,2008,1130325
1000,3949,2008,1133455
1000,4006,2008,1136513
1000,3901,2008,1130870
1000,3841,2008,1127850
1000,3915,2008,1131114
1000,3932,2008,1132169
1000,3928,2008,1133029
1000,4017,2008,1137088
1000,3980,2008,1135696
1000,3945,2008,1132258
1000,3970,2008,1135002
1000,4001,2008,1136635
1000,3933,2008,1132042
1000,3932,2008,1133148
1000,3915,2008,1132383
1000,3894,2008,1130387
1000,3964,2008,1134597
1000,4014,2008,1137858
1000,3907,2008,1131582
1000,3922,2008,1131852
1000,3903,2008,1131263
1000,3942,2008,1133470
1000,3912,2008,1132296
1000,3987,2008,1135543
1000,3936,2008,1133524
1000,3874,2008,1128947
1000,3962,2008,1134354
1000,3965,2008,1135828
1000,4033,2008,1139192
1000,3901,2008,1130965
1000,3884,2008,1129938
1000,3922,2008,1131990
1000,3935,2008,1133178
1000,3962,2008,1135014
1000,3911,2008,1131793
1000,3928,2008,1134056
1000,3908,2008,1131280
1000,3994,2008,1136557
1000,4005,2008,1137339
1000,3942,2008,1134146
1000,3891,2008,1130920
1000,3971,2008,1135348
1000,3884,2008,1130027
1000,4024,2008,1137465
1000,3979,2008,1136462
1000,3911,2008,1132051
1000,3961,2008,1134299
1000,3993,2008,1136799
1000,3962,2008,1133606
1000,3959,2008,1133374
1000,3963,2008,1134497
1000,3989,2008,1136572
1000,3945,2008,1132981
1000,3875,2008,1130066
1000,3942,2008,1133981
1000,3906,2008,1132617
1000,3861,2008,1128379
1000,3981,2008,1135209
1000,3915,2008,1132093
1000,4015,2008,1138495
1000,3921,2008,1132393
1000,3980,2008,1135850
1000,3910,2008,1131696
1000,3900,2008,1130668
1000,3912,2008,1131476
1000,3964,2008,1134730
1000,4038,2008,1139236
1000,3899,2008,1130372
1000,3974,2008,1135478
1000,3998,2008,1135828
1000,3937,2008,1133138
1000,3998,2008,1136779
1000,3919,2008,1131614
1000,3904,2008,1131331
1000,3952,2008,1134227
1000,3891,2008,1130825
1000,3915,2008,1132815
1000,3939,2008,1133138
1000,4004,2008,1136364
1000,3931,2008,1132132
1000,3932,2008,1132436
1000,3937,2008,1132587
1000,3972,2008,1134767
1000,3852,2008,1127616
1000,3872,2008,1128260
1000,3898,2008,1131359
1000,3982,2008,1135426
1000,3950,2008,1134305
1000,3901,2008,1130292
1000,3877,2008,1129921
1000,4007,2008,1136179
1000,3935,2008,1133011
1000,3964,2008,1134257
1000,3938,2008,1133299
1000,3947,2008,1132919
1000,3904,2008,1131226
1000,3875,2008,1129402
1000,3895,2008,1130571
1000,3902,2008,1130910
1000,4025,2008,1139209
1000,3923,2008,1131054
1000,3959,2008,1135430
1000,3941,2008,1134137
1000,3949,2008,1132966
1000,3947,2008,1134404
1000,3920,2008,1131143
1000,3913,2008,1131170
1000,3935,2008,1133410
1000,3930,2008,1132593
1000,3996,2008,1137454
1000,3917,2008,1131927
1000,3961,2008,1135423
1000,3847,2008,1128065
1000,3837,2008,1127081
1000,3928,2008,1132322
1000,4025,2008,1138612
1000,3900,2008,1130276
1000,3967,2008,1136431
1000,3929,2008,1132440
1000,3968,2008,1135706
1000,3908,2008,1131538
1000,3956,2008,1134524
1000,3976,2008,1135317
1000,4005,2008,1135983
1000,4019,2008,1138783
1000,3922,2008,1132802
1000,3946,2008,1133425
1000,3915,2008,1131224
1000,3889,2008,1130044
1000,3885,2008,1130531
1000,3874,2008,1129334
1000,4031,2008,1138975
1000,3902,2008,1131046
1000,3917,2008,1131695
1000,3990,2008,1136513
1000,3971,2008,1134671
1000,3898,2008,1129988
1000,3954,2008,1134208
1000,3971,2008,1135359
1000,3969,2008,1134167
1000,3898,2008,1130751
1000,3915,2008,1133058
1000,3931,2008,1132811
1000,3914,2008,1131981
1000,3908,2008,1130933
1000,3935,2008,1131991
1000,4025,2008,1138354
1000,3929,2008,1133289
1000,3968,2008,1133475
1000,3943,2008,1133785
1000,3931,2008,1132781
1000,3901,2008,1132479
1000,3933,2008,1132968
1000,3981,2008,1135334
1000,3962,2008,1134374
1000,3933,2008,1133041
1000,3885,2008,1129741
1000,3911,2008,1131886
1000,3969,2008,1134894
1000,3978,2008,1135356
1000,3918,2008,1131900
1000,3890,2008,1130031
1000,3935,2008,1132496
1000,3998,2008,1136756
1000,3905,2008,1131178
1000,3974,2008,1135471
1000,3883,2008,1130510
1000,3950,2008,1133945
1000,3911,2008,1130733
1000,3949,2008,1134172
1000,3893,2008,1130760
1000,3893,2008,1130927
1000,3950,2008,1134341
1000,3984,2008,1136344
1000,3907,2008,1130654
1000,3945,2008,1133582
1000,3905,2008,1130843
1000,3931,2008,1132646
1000,3988,2008,1136774
1000,3941,2008,1132398
1000,3942,2008,1133421
1000,3964,2008,1133725
1000,3935,2008,1132102
1000,3953,2008,1133660
1000,3877,2008,1130433
1000,3994,2008,1136837
1000,3997,2008,1136407
1000,3918,2008,1131214
1000,3898,2008,1132217
1000,3965,2008,1133812
1000,3892,2008,1131117
1000,3929,2008,1132316
1000,3897,2008,1130574
1000,3961,2008,1134384
1000,3908,2008,1131128
1000,3922,2008,1131680
1000,3965,2008,1134836
1000,4006,2008,1137419
1000,3965,2008,1134823
1000,3943,2008,1132876
1000,4022,2008,1138594
1000,3906,2008,1131923
1000,3982,2008,1135258
1000,3963,2008,1135012
1000,3914,2008,1132328
1000,3948,2008,1133051
1000,3957,2008,1134809
1000,3887,2008,1130097
1000,3986,2008,1137066
1000,3903,2008,1132024
1000,4019,2008,1138256
1000,3968,2008,1135337
1000,3942,2008,1134069
1000,3930,2008,1132308
1000,3942,2008,1134252
1000,3921,2008,1131905
1000,3914,2008,1132761
1000,3942,2008,1133773
1000,4014,2008,1138196
1000,3981,2008,1134929
1000,3954,2008,1135006
1000,3940,2008,1133562
1000,4049,2008,1139975
1000,3907,2008,1131439
1000,3931,2008,1132378
1000,3850,2008,1127727
1000,3915,2008,1131356
1000,3902,2008,1130079
1000,3902,2008,1132623
1000,3836,2008,1127119
1000,3971,2008,1135224
1000,4001,2008,1138178
1000,3914,2008,1132045
1000,3902,2008,1131544
1000,3963,2008,1134803
1000,3858,2008,1128541
1000,3923,2008,1132492
1000,3922,2008,1132240
1000,3935,2008,1132594
1000,3955,2008,1134446
1000,3873,2008,1129656
1000,3929,2008,1131766
1000,3921,2008,1131508
1000,4017,2008,1137071
1000,3975,2008,1134653
1000,3938,2008,1132700
1000,3970,2008,1134290
1000,4017,2008,1137442
1000,3965,2008,1133837
1000,4028,2008,1138233
1000,3944,2008,1134776
1000,3810,2008,1125360
1000,4020,2008,1138026
1000,3947,2008,1133092
1000,3998,2008,1136567
1000,3931,2008,1133607
1000,3977,2008,1134927
1000,3910,2008,1131539
1000,3953,2008,1134193
1000,3955,2008,1134977
1000,3910,2008,1131835
1000,3933,2008,1132975
1000,4029,2008,1139410
1000,3912,2008,1131672
1000,3895,2008,1130882
1000,3910,2008,1132096
1000,3960,2008,1134544
1000,3985,2008,1136807
1000,3910,2008,1131096
1000,3982,2008,1135636
1000,3950,2008,1133838
1000,3887,2008,1130461
1000,3963,2008,1134693
1000,4019,2008,1138734
1000,4016,2008,1137924
1000,3871,2008,1129091
1000,3900,2008,1130549
1000,3900,2008,1130435
1000,3881,2008,1130013
1000,3981,2008,1135564
1000,4046,2008,1139292
1000,4015,2008,1138195
1000,3956,2008,1133945
1000,3920,2008,1132510
1000,3903,2008,1131361
1000,4022,2008,1137589
1000,3938,2008,1133621
1000,3876,2008,1128823
1000,3971,2008,1134387
1000,3936,2008,1132721
1000,3970,2008,1135548
1000,3969,2008,1134162
1000,3960,2008,1134036
1000,3918,2008,1132241
1000,4001,2008,1137257
1000,3962,2008,1134956
1000,3925,2008,1131038
1000,3851,2008,1128850
1000,3962,2008,1136652
1000,3904,2008,1131935
1000,3928,2008,1132857
1000,3925,2008,1132246
1000,3910,2008,1131515
1000,3951,2008,1134336
1000,3946,2008,1134277
1000,3936,2008,1132770
1000,3964,2008,1133985
1000,3950,2008,1133704
1000,3979,2008,1134391
1000,4009,2008,1137522
1000,3946,2008,1133185
1000,4023,2008,1138631
1000,3925,2008,1132964
1000,3954,2008,1134958
1000,3994,2008,1135668
1000,3946,2008,1134057
1000,3930,2008,1132359
1000,3932,2008,1132223
1000,3932,2008,1132095
1000,3957,2008,1134211
1000,3855,2008,1128153
1000,3923,2008,1131289
1000,4002,2008,1136566
1000,3939,2008,1133506
1000,3908,2008,1131103
1000,3865,2008,1128597
1000,3935,2008,1132341
1000,3864,2008,1128691
1000,3945,2008,1134317
1000,3899,2008,1131076
1000,3975,2008,1135622
1000,3935,2008,1132887
1000,3881,2008,1128725
1000,3874,2008,1129433
1000,3972,2008,1134935
1000,3991,2008,1135377
1000,3945,2008,1133304
1000,3963,2008,1135142
1000,3887,2008,1128753
1000,3994,2008,1136621
1000,3935,2008,1132119
1000,3934,2008,1133756
1000,3939,2008,1134139
1000,3926,2008,1132991
1000,3869,2008,1129123
1000,3904,2008,1130587
1000,3966,2008,1134740
1000,3921,2008,1132465
1000,3966,2008,1134552
1000,3965,2008,1135157
1000,3934,2008,1133417
1000,3966,2008,1134200
1000,3961,2008,1135350
1000,3899,2008,1130730
1000,3992,2008,1137452
1000,3938,2008,1133284
1000,3986,2008,1136598
1000,3949,2008,1132749
1000,3948,2008,1133379
1000,3914,2008,1131384
1000,3887,2008,1129698
1000,3899,2008,1131862
1000,3965,2008,1133983
1000,3971,2008,1134599
1000,3957,2008,1135224
1000,3939,2008,1132645
1000,3947,2008,1133720
1000,3923,2008,1132718
1000,3950,2008,1132588
1000,3921,2008,1132127
1000,3956,2008,1134288
1000,3964,2008,1134963
1000,3916,2008,1132486
1000,3888,2008,1130211
1000,3889,2008,1129895
1000,3868,2008,1128777
1000,3944,2008,1133960
1000,3963,2008,1134415
1000,3988,2008,1137008
1000,3866,2008,1128160
1000,3921,2008,1132598
1000,3960,2008,1133478
1000,3935,2008,1132611
1000,3997,2008,1136188
